트리셀	트리셀	302	r0_exact	1
상하목장	매일유업	185	r0_exact	1
Tmoney	티머니	3155	r0_exact	1
오토노스	오토노스	147751	r0_exact	1
Aalok Global	알록	30969	r1_decor	1
Veganifect.official	비건이펙트	4552	r1_decor	1
Vigloo Korea	비글루	155094	r0_exact	1
환경재단	환경재단	85909	r0_exact	1
포카리스웨트	동아오츠카	3875	r0_exact	1
아이닉	아이닉	94655	r0_exact	1
디마르3	디마르3	117381	r0_exact	1
엘리자베스스튜어트	엘리자베스스튜어트	154454	r0_exact	1
비비드몽타주	비비드몽타주	144019	r0_exact	1
툴레 키즈	툴레	36360	r1_decor	1
Nespresso Korea	네스프레소	4477	r1_decor	1
Alpecin	알페신	649	r0_exact	1
Under Armour	언더아머	210	r0_exact	1
스마트캔디	스마트캔디	144691	r0_exact	1
땡큐파머	땡큐파머	117367	r0_exact	1
AM COSMETICS_Official	에이엠 코스메틱	78442	r1_decor	1
OOPSY	웁시	152945	r0_exact	1
쁘리엘르	쁘리엘르	57902	r0_exact	1
메디리즈	메디리즈	171939	r0_exact	1
Anua	아누아	61045	r0_exact	1
멋쟁이사자처럼	멋쟁이사자처럼	20250	r0_exact	1
HAGO	하고	4013	r0_exact	1
SHEIN	쉬인	52945	r0_exact	1
shirter	셔터	94687	r0_exact	1
컬러풀	컬러풀	4616	r0_exact	1
부키	부키	42021	r0_exact	1
bysec_official	바이젝	151389	r1_decor	1
Stenny	스테니	157302	r0_exact	1
펫츠놀로지	펫츠놀로지	156238	r0_exact	1
CLOTE	클로트	155598	r0_exact	1
Aalok	알록	30969	r0_exact	1
Coca-Cola	코카콜라	25	r0_exact	1
Reverseformula	리버스포뮬러	154610	r0_exact	1
알에이치코리아	알에이치코리아	35246	r0_exact	1
코드잇	코드잇	28003	r0_exact	1
네이처스웨이	GC녹십자	4480	r0_exact	1
루나랩 키즈	루나랩	766	r1_decor	1
inmr.kr	인뮤	163350	r1_decor	1
G마켓	G마켓	40564	r0_exact	1
어레이드	어레이드	65186	r0_exact	1
본디	본디	50272	r0_exact	1
MACNI	마크니	165133	r0_exact	1
Canva Korea	Canva Korea	158453	r0_exact	1
SNPE	SNPE	146255	r0_exact	1
덴마크	덴마크	154338	r0_exact	1
동국제약	동국제약	3833	r0_exact	1
리즈랩	리즈랩	3106	r0_exact	1
에르쯔틴	에르쯔틴	4369	r0_exact	1
시크릿 쥬쥬	시크릿 쥬쥬	28058	r0_exact	1
After blow	애프터블로우	4619	r0_exact	1
투어비스	투어비스	109815	r0_exact	1
르멘트	르멘트	83406	r0_exact	1
Roika	로이카	151409	r0_exact	1
GS25	지에스25	44	r0_exact	1
메디트리	메디트리	34102	r0_exact	1
삼첩분식	삼첩분식	183	r0_exact	1
프롬리에	프롬리에	161779	r0_exact	1
나인제트	나인제트	97107	r0_exact	1
나리몽	나리몽	146459	r0_exact	1
Goalstudio_official	골스튜디오	71719	r1_decor	1
대원헬스	대원제약	33239	r0_exact	1
해태제과	해태제과	42061	r0_exact	1
마이피픈	마이피픈	92445	r0_exact	1
베리썸	베리썸	155570	r0_exact	1
Slowglow_Official	슬로우글로우	130844	r1_decor	1
미닉스	미닉스	140	r0_exact	1
자민경	자민경	105270	r0_exact	1
리터니티	리터니티	103478	r0_exact	1
AEREA	에리아	118151	r0_exact	1
BONCEPT	본셉	163800	r0_exact	1
Killorie	킬로리	154935	r0_exact	1
카멜마운트	카멜마운트	34100	r0_exact	1
피코	피코	3764	r0_exact	1
AOMG	AOMG	93510	r0_exact	1
비바코리아	비바코리아	165414	r0_exact	1
BONE A PETY	본아페티	109657	r0_exact	1
그린몬스터	그린몬스터	4345	r0_exact	1
라니쥬	라니쥬	165449	r0_exact	1
EFILOW_official	에필로우	34107	r1_decor	1
키에라	키에라	152182	r0_exact	1
시리어스펫	시리어스펫	142958	r0_exact	1
원오브뎀	원오브뎀	146302	r0_exact	1
파파존스	파파존스	28927	r0_exact	1
Kiehl's	키엘	190	r0_exact	1
카카오	카카오	56279	r0_exact	1
Pyunkang Yul KR	편강율	371	r1_decor	1
로렌츠	로렌츠	66434	r0_exact	1
KT	KT	21	r0_exact	1
Loacker	로아커	4523	r0_exact	1
Norit.official	노르잇	103105	r1_decor	1
SLIM9	슬림9	131582	r0_exact	1
Cerakey	세라키	488	r0_exact	1
Differ	differ	62393	r0_exact	1
nelna.shop	낼나	149864	r1_decor	1
Jucyjudy	쥬시쥬디	152198	r0_exact	1
아시아나항공	아시아나항공	898	r0_exact	1
Rdrdofficial	rdrd	164848	r1_decor	1
Umarmung	우마뭉	47197	r0_exact	1
Licorne_kr	리꼼	56261	r1_decor	1
Cricut Korea	크리컷	71721	r0_exact	1
Rbow	알보우	108341	r0_exact	1
은행연합회	은행연합회	155715	r0_exact	1
Heart Percent	하트퍼센트	4340	r0_exact	1
Nobrand.official	노브랜드	20184	r1_decor	1
AURIN	아우린	165947	r0_exact	1
THOME Global	톰	131379	r1_decor	1
에어베리	에어베리	35934	r0_exact	1
JAVIN DE SEOUL	자빈드서울	4389	r0_exact	1
Rockfish Weatherwear	락피쉬웨더웨어	66404	r0_exact	1
케이부스터	케이부스터	164371	r0_exact	1
브리티시엠	브리티시엠	154443	r0_exact	1
4233mind	4223 마음센터	164398	r0_exact	1
니들리	니들리	3849	r0_exact	1
이마트24	이마트24	156233	r0_exact	1
SkinCeuticals	스킨수티컬즈	56263	r0_exact	1
Portré	포트레	165097	r3_homoglyph	1
DA EFFECT	디에이이펙트	164346	r0_exact	1
윤선생	윤선생	45041	r0_exact	1
오프린트미	오프린트미	119795	r0_exact	1
혼다코리아	혼다코리아	41707	r0_exact	1
세라젬	세라젬	3878	r0_exact	1
VisitSingapore	싱가포르관광청	4452	r0_exact	1
Siyazu_korea	시야쥬	28376	r1_decor	1
닥터디퍼런트	닥터디퍼런트	4320	r0_exact	1
Hy	에치와이	3171	r0_exact	1
Folnua	폴뉴아	28028	r0_exact	1
Daywalker	데이워커	45959	r0_exact	1
슈니엘	슈니엘	150923	r0_exact	1
braten	브라텐	166268	r0_exact	1
29CM	29CM	3353	r0_exact	1
푸디버디	푸디버디	97273	r0_exact	1
에이엠코스메틱.Official	에이엠 코스메틱	78442	r1_decor	1
