brand_logo_id,brand_name_kr,brand_name_en,related_brands,insta_channel_id
607,티유치과의원,NULL,NULL,NULL
608,서울창업허브,NULL,NULL,NULL
609,라이브오랄스,"Live orals",퓨어다이아,NULL
610,라루나,NULL,NULL,NULL
611,알트에이,NULL,NULL,NULL
612,고봉민김밥인,NULL,NULL,NULL
613,포항구룡포과메기사업협동조합,NULL,NULL,NULL
614,666버거,666버거,NULL,NULL
615,빕스,VIPS,NULL,NULL
616,레노버,Lenovo,NULL,NULL
617,내쇼날시스템,NULL,NULL,NULL
618,에이닷영어학원,NULL,NULL,NULL
619,제천시청,NULL,NULL,NULL
620,동그라미재단,NULL,NULL,NULL
621,고마워아이티,NULL,NULL,NULL
622,바구스부대찌개,NULL,NULL,NULL
623,청폐88,NULL,NULL,NULL
624,테라박스,Terabox,NULL,NULL
625,에버랜드,NULL,캐리비안베이,NULL
626,아트리스트,NULL,NULL,NULL
627,오킵스,O'Keeffe's,NULL,NULL
628,GSK,NULL,NULL,NULL
629,이비가짬뽕,NULL,NULL,NULL
630,더프트앤도프트,"Duft & Dofts",NULL,NULL
631,클라뷰,Klavuu,NULL,NULL
632,펭카,NULL,NULL,NULL
633,리브러쉬,Rebrush,NULL,NULL
634,위닉스,WINIX,NULL,NULL
635,어메이징브루잉컴퍼니,NULL,"안동하이볼, 위버크래프트",NULL
636,임가네,NULL,NULL,NULL
637,스튜디오드래곤,NULL,NULL,NULL
638,"Established titles",NULL,NULL,NULL
639,논산문화관광재단,NULL,NULL,NULL
640,디지프리,NULL,NULL,NULL
641,라카이코리아,"Lakai Korea",NULL,NULL
642,경기도청,Gyunggi-do,NULL,NULL
643,코웨이,Coway,"비렉스, berex",NULL
644,이지워커,NULL,NULL,NULL
645,디제이아이,DJI,NULL,NULL
646,서프샤크VPN,"Surfshark VPN",SurfsharkVPN,NULL
649,알페신,Alpecin,NULL,NULL
650,게토레이,Gatorade,NULL,NULL
651,맛있닭,NULL,NULL,NULL
652,마이카인드,NULL,NULL,NULL
653,꾸브라꼬숯불두마리치킨,NULL,NULL,NULL
654,바나다왁싱,"Vanada Waxing",NULL,NULL
655,구글플레이,GooglePlay,NULL,NULL
656,빽다방,NULL,NULL,NULL
657,로드트립캠핑,NULL,NULL,NULL
658,예거라들러,NULL,NULL,NULL
660,한돈,NULL,NULL,NULL
661,트라택,NULL,NULL,NULL
662,소상공인시장진흥공단,NULL,NULL,NULL
663,리스테린,LISTERINE,NULL,NULL
664,카앤조이캠핑카,NULL,NULL,NULL
665,알렉산더맥퀸,"Alexander McQUEEN",NULL,NULL
666,벤스랩,NULL,NULL,NULL
667,테팔,Tefal,NULL,NULL
668,트리플에이커피,NULL,NULL,NULL
669,곱분이곱창,NULL,NULL,NULL
670,청춘닭꼬치,NULL,NULL,NULL
671,주다방,NULL,NULL,NULL
672,피아제,PIAGET,NULL,NULL
673,요거지니,NULL,NULL,NULL
674,롱코,NULL,NULL,NULL
675,보나파이드,BONAFIDE,NULL,NULL
676,위메프,NULL,NULL,NULL
677,더반찬,NULL,NULL,NULL
678,상상온,NULL,NULL,NULL
679,이어폰샵,NULL,NULL,NULL
680,연세생활건강,NULL,NULL,NULL
681,스코겐,NULL,NULL,NULL
682,오리코,ORICO,NULL,NULL
683,봉자막창,NULL,NULL,NULL
684,겜스고,Gamsgo,NULL,NULL
685,미국북서부체리협회,NULL,NULL,NULL
686,웅진,NULL,NULL,NULL
687,에이스메이커무비웍스,NULL,댓글부대,NULL
688,몰텍스,NULL,NULL,NULL
689,몽벨,"mont bell",NULL,NULL
690,스와니코코,SWANICOCO,NULL,NULL
692,톤핏선,"TONE fit SUN",NULL,tonefitsun.official
693,휠라,FILA,NULL,NULL
694,쿤달,KUNDAL,NULL,NULL
695,오데로,NULL,NULL,NULL
696,필로미,NULL,NULL,NULL
698,케이카,"K Car",NULL,NULL
699,맛에미친녀석들,NULL,NULL,NULL
700,홍언니고기,NULL,NULL,NULL
701,ASML(에이에스엠엘),ASML,NULL,NULL
702,마왕족발,NULL,NULL,NULL
703,아이스트,I.st,NULL,NULL
704,아이디에이치,NULL,NULL,NULL
705,시프트,NULL,NULL,NULL
706,서울다누림관광,NULL,NULL,NULL
707,써클DNA,NULL,NULL,NULL
708,엔제리너스,NULL,NULL,NULL
709,에그드랍,NULL,NULL,NULL
710,블리자드,NULL,NULL,NULL
711,네이버나우,NULL,NULL,NULL
712,종근당,NULL,"아임비타,  락토핏, 프로메가, 아이클리어, 관절연골엔,  케라넷",NULL
713,마이보험체크,NULL,NULL,NULL
714,스테이크존앤파스타,NULL,NULL,NULL
715,서울경제진흥원,SBA,"서울콘, 서울한옥위크2024",NULL
716,영동군,NULL,NULL,NULL
718,애쉬크로프트,ASHCROFT,NULL,NULL
719,죠스익스프레스,NULL,NULL,NULL
720,청호나이스,NULL,NULL,NULL
721,단백마트,NULL,NULL,NULL
722,버거킹,"BURGER KING",NULL,NULL
723,레드아이스엔터테인먼트,NULL,NULL,NULL
724,반달커피,NULL,NULL,NULL
725,루키루키,NULL,NULL,NULL
727,아카라,aqara,NULL,NULL
728,위믹스,NULL,NULL,NULL
729,겟유어가이드,"Get Your Guide",,NULL
730,틴더,Tinder,NULL,NULL
731,"비에이치 브루어리",NULL,NULL,NULL
732,SK뉴스쿨,NULL,NULL,NULL
733,싱하,NULL,NULL,NULL
734,한국MSD,NULL,NULL,NULL
735,캠플,NULL,NULL,NULL
736,한우자조금관리위원회,NULL,NULL,NULL
737,라피스센시블레,"LAPIZ SENSIBLE",NULL,NULL
738,남양주시,NULL,NULL,NULL
739,에티하드항공,NULL,NULL,NULL
740,SMDV,NULL,NULL,NULL
741,한라식품,NULL,NULL,NULL
742,파우더쉐프,NULL,NULL,NULL
743,포노스,Ponos,NULL,NULL
744,입생로랑,YSL,"SAINT LAURENT",NULL
745,라이트오가닉스,"Liht Organics",NULL,NULL
746,네케르,Neker,NULL,NULL
747,Wejoy,NULL,위플레이,NULL
748,포켄스코리아,NULL,NULL,NULL
749,읠라,NULL,NULL,NULL
750,매일헬스뉴트리션,NULL,셀렉스,NULL
751,해피바스,"HAPPY BATH",NULL,NULL
752,설성목장,NULL,NULL,NULL
753,조성아뷰티,"CHOSUNGAH BEAUTY",NULL,NULL
754,철인7호치킨,NULL,NULL,NULL
755,골망태정원,NULL,NULL,NULL
757,티볼리빌,NULL,NULL,NULL
758,버거앤프라이즈,Burgernfriez,NULL,NULL
759,웹엑스,NULL,NULL,NULL
760,"스포츠 인터렉티브",NULL,NULL,NULL
761,코에티카,ETIQA,NULL,NULL
762,EBS,EBS,NULL,NULL
763,불스원,Bullsone,"루나틱 폴리시,  그라스",NULL
764,에코스,ECOS,NULL,NULL
765,차이797,NULL,NULL,NULL
766,루나랩,"LUNA LAB",NULL,NULL
767,진지,NULL,NULL,NULL
769,속속,NULL,NULL,NULL
770,불가리,BVLGARI,NULL,NULL
771,LS그룹,NULL,NULL,NULL
772,플라이어웨이,FLYAWAY,NULL,NULL
773,시스올로지,sisology,NULL,NULL
774,스모키립스,NULL,NULL,NULL
775,편강한방연구소,NULL,NULL,NULL
776,하이네켄,NULL,NULL,NULL
777,달인통신,NULL,NULL,NULL
778,신협,NULL,NULL,NULL
779,솜네마켓,NULL,NULL,NULL
780,AB인베브,ABInBev,NULL,NULL
781,JYP,NULL,NULL,NULL
782,아이에이치큐,NULL,NULL,NULL
783,미국유기농협회,NULL,NULL,NULL
784,LG유플러스,"LG Uplus","무너, 유플러스닷컴, 하이쿠키, 아이들나라, 패스, 너겟, 익시오",NULL
785,오씸,NULL,NULL,NULL
786,이십삼쩜오,NULL,NULL,NULL
787,더콘텐츠온,NULL,NULL,NULL
788,직화찜닭볶찜,NULL,NULL,NULL
789,메리몽드,"Merry monde",NULL,NULL
790,분데스리가,NULL,NULL,NULL
791,아르마니뷰티,"ARMANI beauty",NULL,NULL
792,더파라,"the farrah",NULL,NULL
793,이보ICL,"EVO ICL",NULL,NULL
794,샤플,SHAPL,NULL,NULL
795,마른파이브,marun5,넉넉스타킹,NULL
796,BHC치킨,BHC,NULL,NULL
797,오설록,OSULLOC,NULL,NULL
798,칼로바이,NULL,NULL,NULL
800,마피아떡볶이,NULL,NULL,NULL
801,꿈뜨락몰,NULL,NULL,NULL
802,챌린저스,NULL,NULL,NULL
803,미마마스크,MIIMA,미마물티슈,NULL
804,꾸꾸삼겹,NULL,NULL,NULL
805,헤이네이처,Heynature,NULL,NULL
806,인사이드,NULL,NULL,NULL
807,페브리즈,NULL,NULL,NULL
808,와그,WAUG,NULL,NULL
809,케어링,NULL,NULL,NULL
810,엔터폰,NULL,NULL,NULL
811,컨트리캣,NULL,NULL,NULL
812,허닭,NULL,NULL,NULL
813,IHPM,NULL,NULL,NULL
814,국립해양생물자원관,NULL,NULL,NULL
815,액티브유,NULL,"풀발373, 풀업373",NULL
816,미니멀카,NULL,NULL,NULL
817,엉클킴,NULL,NULL,NULL
818,사나고,NULL,NULL,NULL
819,마인드마크,NULL,NULL,NULL
820,드림아이,NULL,NULL,NULL
821,위아유,NULL,NULL,NULL
822,루톤,Rooton,NULL,rooton.official
823,봉이,Bongyi,"고수의 정육점,  봉이막창",NULL
824,혈기양양,NULL,NULL,NULL
825,한샘,NULL,NULL,NULL
826,달링다운,NULL,NULL,NULL
827,바이엘코리아,NULL,"베로카, 비판톨",NULL
828,동궁찜닭,NULL,NULL,NULL
829,끼리배달,NULL,NULL,NULL
830,요거트월드,NULL,NULL,NULL
831,삼삼해물씨푸드,NULL,NULL,NULL
832,퍼플독,NULL,NULL,NULL
833,사이즈오브,NULL,NULL,NULL
834,레꼴뜨,NULL,NULL,NULL
835,IBK기업은행,NULL,NULL,NULL
836,릴리바이레드,Lilybyred,NULL,NULL
837,Pcbway,NULL,NULL,NULL
838,베어그릭스,NULL,NULL,NULL
839,왓더버거,"WHAT THE BURGER",NULL,NULL
840,식약처,NULL,식품의약품안전처,NULL
841,수성못소고기,NULL,NULL,NULL
842,이지마인드,Easymind,NULL,NULL
843,홍천군,NULL,NULL,NULL
844,투블레드,NULL,NULL,NULL
845,고용노동부,NULL,NULL,NULL
846,틱타알릭오토프로,NULL,NULL,NULL
847,펀블,NULL,NULL,NULL
848,원할머니보쌈족발,NULL,NULL,NULL
849,비고라이브,NULL,NULL,NULL
850,베리스토어,Berrystore,NULL,NULL
851,제페토,Zepeto,NULL,NULL
852,빅스타피자,NULL,NULL,NULL
853,내셔널지오그래픽어패럴,NULL,더네이처홀딩스,NULL
854,지롱게임,NULL,NULL,NULL
855,카카오엔터테인먼트,"Kakao entertainment",NULL,NULL
856,미카사료칸,NULL,NULL,NULL
857,스튜디오오후,"Studio Ohuuu",NULL,NULL
858,길림양행,NULL,NULL,NULL
859,아미노트리,NULL,NULL,NULL
860,참존,Charmzone,NULL,NULL
861,와이어바알리,NULL,NULL,NULL
862,슈퍼셀,NULL,NULL,NULL
863,전라북도선거위원회,NULL,NULL,NULL
864,그립,Grip,NULL,NULL
866,온도도자기,NULL,NULL,NULL
867,오르막떡볶이,NULL,NULL,NULL
868,더리얼,NULL,NULL,NULL
869,기네스,Guinness,NULL,NULL
870,마성떡볶이,NULL,NULL,NULL
871,내츄럴코튼,NULL,NULL,NULL
872,아가방,Agabang,NULL,NULL
873,삼척시청,NULL,NULL,NULL
874,duh,Duh,NULL,NULL
875,코코지하우스,kokozi,코코지,NULL
876,봉명동내커피,NULL,NULL,NULL
877,슈어베이스,Surebase,NULL,NULL
878,씨나몬홈초이스,NULL,NULL,NULL
879,오즈크래프트,NULL,NULL,NULL
880,구름다육,NULL,NULL,NULL
881,호식이두마리치킨,NULL,NULL,NULL
882,글렌피딕코리아,NULL,NULL,NULL
883,헤이홈,NULL,NULL,NULL
885,에도가와,NULL,NULL,NULL
886,CJ대한통운,NULL,NULL,NULL
887,천안시청,NULL,NULL,NULL
888,동대문엽기떡볶이,NULL,보끔당,NULL
889,두끼,dookki,NULL,NULL
890,"스위스 밀리터리","Swiss Military",NULL,NULL
891,라인게임즈,NULL,NULL,NULL
892,Elegoo,NULL,NULL,NULL
893,센스쟁이점빵,NULL,NULL,NULL
894,피아바,NULL,NULL,NULL
895,하남돼지집,NULL,NULL,NULL
896,카름스테이,NULL,NULL,NULL
897,인생아구찜,NULL,NULL,NULL
898,아시아나항공,NULL,NULL,NULL
899,피자플렉스,NULL,NULL,NULL
900,듀이트리,Dewytree,NULL,NULL
901,Opgg,NULL,NULL,NULL
902,벨먼,Veilment,NULL,veilment_official
903,정우케미칼,NULL,NULL,NULL
904,요아이,yoi,NULL,NULL
905,웹투어,NULL,NULL,NULL
906,자미곱,NULL,NULL,NULL
908,좋은소식,NULL,NULL,NULL
909,리플레이뮤직,NULL,NULL,NULL
910,롯데건설,NULL,NULL,NULL
911,링티,NULL,닷티,NULL
912,원더월,Wonderwall,NULL,NULL
913,샤오미,Xiaomi,NULL,NULL
914,메디필,Medipeel,NULL,NULL
915,셀퓨전씨,"Cell Fusion C",더마블록,NULL
916,브이아이피동물의료센터,NULL,NULL,NULL
917,몰티져스,NULL,NULL,NULL
918,민트로켓,MINTROCKET,NULL,NULL
919,누버스,NULL,NULL,NULL
922,티피에스컴퍼니,NULL,NULL,NULL
923,JTBC,JTBC,NULL,NULL
924,민트팡,NULL,NULL,NULL
925,작심랩,Zaksimlab,NULL,NULL
926,깻잎두마리치킨,NULL,NULL,NULL
927,하인즈,NULL,NULL,NULL
928,그레이코,NULL,NULL,NULL
929,볼트1932,NULL,NULL,NULL
930,다이소,daiso,NULL,NULL
931,말랑하니,NULL,NULL,NULL
932,릴리스게임즈,NULL,NULL,NULL
933,히얼스,NULL,NULL,NULL
934,프라이빗커브,NULL,NULL,NULL
935,엠제이솔루션,NULL,NULL,NULL
936,비엘,NULL,NULL,NULL
937,쉬글램,Sheglam,NULL,NULL
938,3CE,3CE,NULL,NULL
939,로제타스톤,"Rosetta Stone",NULL,NULL
941,한국카본,NULL,NULL,NULL
942,클리엔,Clien,NULL,NULL
943,SK증권,NULL,NULL,NULL
944,바스젠바이오,NULL,NULL,NULL
945,클라렌,Clalen,NULL,NULL
946,발렌시아가,Balenciaga,NULL,NULL
947,이말랑간장게장,NULL,NULL,NULL
948,마담글램,"Madam Glam",NULL,NULL
949,인생닭강정,NULL,NULL,NULL
951,함소아제약,NULL,NULL,NULL
952,이맛이김치,NULL,NULL,NULL
953,베베숲,NULL,NULL,NULL
954,파페치,Farfetch,NULL,NULL
955,키치니스,NULL,NULL,NULL
956,천호엔케어,NULL,1005키디,NULL
957,자스나로,Jasnaro,NULL,NULL
958,한국지방재정공제회옥외광고센터,NULL,NULL,NULL
959,이즈앤트리,ISNTREE,"어니언 겔크림",NULL
960,라플레,Rappeler,NULL,NULL
961,스톤뷰,NULL,NULL,NULL
962,카스페이스,NULL,NULL,NULL
963,엠앤엠즈,NULL,NULL,NULL
964,청기와타운,NULL,NULL,NULL
965,뷰게라,NULL,NULL,NULL
966,마블,NULL,NULL,NULL
967,카포스,NULL,NULL,NULL
968,고피자,GOPIZZA,NULL,NULL
969,삼양식품,NULL,NULL,NULL
970,블릿,NULL,NULL,NULL
971,여궁단,NULL,NULL,NULL
972,코코메디,CocoMedi,NULL,NULL
973,국가나노기술정책센터,NNPC,NULL,NULL
974,한국재료연구원,NULL,NULL,NULL
975,코인원,NULL,NULL,NULL
976,스핏,NULL,NULL,NULL
977,루미넌트,Luminant,NULL,NULL
978,어뮤즈,Amuse,NULL,NULL
979,카동,NULL,NULL,NULL
980,제주특별자치도관광협회,NULL,NULL,NULL
981,서프라이즈테마파크,NULL,NULL,NULL
982,수원시,NULL,수원특례시,NULL
3089," Established Titles"," Established Titles",NULL,NULL
3091,골든베이CC,NULL,NULL,NULL
3092,국민체육진흥공단,NULL,NULL,NULL
3093,그림그림케이크,NULL,NULL,NULL
3094,남차카페,NULL,NULL,NULL
3095,농림수산식품교육문화정보원,NULL,NULL,NULL
3096,달다방,NULL,NULL,NULL
3097,동이오감,NULL,NULL,NULL
3098,디어서울,Dirseoul,NULL,NULL
3099,디오바스,NULL,NULL,NULL
3100,라네이처,NULL,NULL,NULL
3101,라타플랑,rataplan,NULL,NULL
3102,랭킹닭컴,NULL,잇메이트,NULL
3103,로사케이,NULL,NULL,NULL
3104,로우티,NULL,NULL,NULL
3105,르그랑코리아,NULL,NULL,NULL
3106,리즈랩,Leeds.Lab,NULL,NULL
3107,마리떼프랑소와저버,"Marithe Francois Girbaud",마리떼키즈,NULL
3108,마일론,NULL,NULL,NULL
3109,마키나랩,NULL,NULL,NULL
3110,맥시스트,NULL,NULL,NULL
3111,메이빌포도,NULL,NULL,NULL
3112,모레모,Moremo,NULL,NULL
3113,모션의원,NULL,NULL,NULL
3114,미쏘,Mixxo,NULL,NULL
3115,반올림피자,NULL,NULL,NULL
3116,벅스,Bugs,NULL,NULL
3117,벤제프,BenJefe,NULL,NULL
3118,본아이에프,Bonif,"본도시락, 본죽",NULL
3119,볼피,NULL,NULL,NULL
3120,빌러코리아,Biehler,NULL,NULL
3121,새봄코리아,NULL,NULL,NULL
3122,세이팩스,NULL,NULL,NULL
3123,세파스,CEPHAS,NULL,NULL
3124,센드비,NULL,NULL,NULL
3125,센카,Senka,NULL,NULL
3127,슈펜,Shoopen,NULL,NULL
3129,신디,NULL,NULL,NULL
3130,아론코리아,NULL,NULL,NULL
3131,아이봄,NULL,NULL,NULL
3132,아피스,APIS,NULL,NULL
3133,안테나,Antenna,NULL,NULL
3134,에르베,Herve,NULL,NULL
3135,에버미디어,AverMedia,NULL,NULL
3136,에잇세컨즈,"Eight Seconds",NULL,NULL
3137,엑스바디,NULL,NULL,NULL
3138,여궁,NULL,NULL,NULL
3139,영국관광청,NULL,NULL,NULL
3140,옆커폰,NULL,NULL,NULL
3141,오니스트,Ownist,NULL,NULL
3142,오션월드,NULL,NULL,NULL
3143,오아시스마켓,NULL,NULL,NULL
3144,오피스체크인,NULL,NULL,NULL
3145,올레tv,NULL,NULL,NULL
3146,월화피싱,NULL,NULL,NULL
3147,전라남도영광군,NULL,영광군,NULL
3148,중소기업유통센터,NULL,NULL,NULL
3150,카랩,CARLAB,NULL,NULL
3151,EX퍼니처,NULL,NULL,NULL
3152,칼린,CARLYN,NULL,NULL
3153,캠핑고래,NULL,NULL,NULL
3154,크래프톤,NULL,"인조이,  트리니티 서바이버즈,  위니, 크래프톤 정글",NULL
3155,티머니,Tmoney,NULL,NULL
3156,파라마운트플러스,Paramount+,NULL,NULL
3157,파리게이츠골프,"Pearly Gates",NULL,NULL
3158,폰디다스,NULL,NULL,NULL
3159,프레시코드,NULL,NULL,NULL
3160,하이마블,NULL,NULL,NULL
3161,한국과수농협연합회,NULL,NULL,NULL
3162,한국부푸리,NULL,NULL,NULL
3163,한국수산회,NULL,NULL,NULL
3164,할머니딸곱창전골,NULL,NULL,NULL
3165,해비치호텔앤드리조트,NULL,NULL,NULL
3166,해양수산부,NULL,대한민국수산대전,NULL
3167,힘펠,NULL,NULL,NULL
3168,포드코리아,"Ford Korea",NULL,NULL
3169,돗토리현,NULL,NULL,NULL
3170,보건복지부,NULL,NULL,NULL
3171,에치와이,hy,"한국야쿠르트,  프레딧, 바이오리브,  뭴러스",NULL
3172,처갓집양념치킨,NULL,NULL,NULL
3173,랑벨,NULL,NULL,NULL
3174,토니모리,Tonymoly,본셉,NULL
3176,국립국악원,NULL,NULL,NULL
3177,걸작떡볶이치킨,NULL,NULL,NULL
3178,이루지오,NULL,NULL,NULL
3179,공차,NULL,NULL,NULL
3180,웨스턴디지털,"Western Digital",NULL,NULL
3181,엔칙스치킨,NULL,NULL,NULL
3182,레딩다이아,NULL,NULL,NULL
3183,낫씨백,NULL,NULL,NULL
3184,커버낫,Covernat,NULL,NULL
3185,겔랑,NULL,NULL,NULL
3186,SK,SK,NULL,NULL
3187,루에브르,"MAISON LOEUVRE",NULL,NULL
3188,아이디얼포맨,NULL,NULL,NULL
3189,이벳필드,Ebbetsfield,NULL,NULL
3190,바이애콤,"BY ECOM",NULL,NULL
3191,파도상자,NULL,NULL,NULL
3193,더랩바이블랑두,"The LAB by blanc doux",NULL,NULL
3194,예신다이어트,NULL,NULL,NULL
3195,로임스킨,LoimSkin,NULL,NULL
3196,씨앤컴,NULL,NULL,NULL
3197,가스코,GASKO,NULL,NULL
3198,다니엘웰링턴,"Daniel Wellington",NULL,NULL
3199,쌀통닭,NULL,NULL,NULL
3200,JMW,JMW,NULL,NULL
3201,카사업,"CAXA UP",NULL,NULL
3202,하다라보,Hadalabo,NULL,NULL
3203,엄마의목욕탕레시피,"Mom's Bath Recipe",NULL,NULL
3204,시세이도,Shiseido,"얼티뮨,  서브리믹,  시세이도프로페셔널",NULL
3205,갓튀긴후라이드,NULL,NULL,NULL
3206,플라스틱프로덕트,PLASTICPRODUCT,,NULL
3207,광주은행,NULL,NULL,NULL
3208,푸디어트,Foodiet,NULL,NULL
3209,벤큐,BenQ,NULL,NULL
3210,네파,NEPA,NULL,NULL
3211,에스티로더,"Estee Lauder",NULL,NULL
3212,한나센스,Hannah,NULL,NULL
3213,코드먼츠,NULL,NULL,NULL
3214,바나브,VANAV,NULL,NULL
3215,어노브,UNOVE,NULL,NULL
3216,에티버스러닝,NULL,NULL,NULL
3217,파인드카푸어,"FIND KAPOOR",NULL,NULL
3218,오랄비,Oral-B,NULL,NULL
3219,코리아나(앰플엔),Coreana,"앰플엔, 프리엔제",NULL
3220,브이앤에이,V&A,NULL,NULL
3221,PH연구소,NULL,NULL,NULL
3222,벨루가서포터즈,NULL,NULL,NULL
3223,코치넬레,Coccinelle,NULL,NULL
3330,매스티나,Mastina,NULL,NULL
3331,인프라텍,NULL,NULL,NULL
3332,H&M,H&M,NULL,NULL
3333,허스텔러,Hersteller,NULL,NULL
3334,피브,Feev,NULL,NULL
3335,캔틴나인,Canteen9,NULL,NULL
3336,한국콘텐츠진흥원,"Korean Content",NULL,NULL
3337,모나미,Monami,NULL,NULL
3338,핑크테이블,Pinktable,NULL,NULL
3339,쏘내추럴,Sonatural,NULL,NULL
3340,하티스트,HEARTIST,NULL,NULL
3341,피지오겔,Physiogel,NULL,physiogel_korea
3342,이엘티코스메틱,"ELT cosmetics",NULL,NULL
3343,클라리케,KLALYKKE,NULL,NULL
3344,MIB,MIB,NULL,NULL
3345,헤이딜러,Heydealer,NULL,NULL
3346,"원더쉐어 필모라","Wondershare Filmora",NULL,NULL
3347,휴캄,HUECALM,NULL,NULL
3349,알리익스프레스,"Aliexpress KR",NULL,NULL
3350,윌북,NULL,NULL,NULL
3351,피자마루,Pizzamaru,NULL,NULL
3352,AstrHori,AstrHori,NULL,NULL
3353,29CM,29CM,TTRS,NULL
3354,스탠리,STANLEY,NULL,NULL
3355,화해,Hwahae,,NULL
3356,"요요 출판사",NULL,NULL,NULL
3357,한율,HANYUL,달빛유자,NULL
3358,일소,ilso,NULL,NULL
3359,인터미션,NULL,NULL,NULL
3360,니베아,NIVEA,NULL,NULL
3361,브링그린,"Bring Green",NULL,NULL
3362,OCO,OCO,NULL,NULL
3363,더마팩토리,NULL,NULL,NULL
3364,닥터방기원,"DR BANGGIWON",NULL,NULL
3365,알리,Allie,NULL,NULL
3366,이즈,NULL,NULL,NULL
3367,슬밋,Seulmit,NULL,NULL
3368,몬티라,NULL,NULL,NULL
3369,젠틀몬스터,"Gentle Monster",NULL,NULL
3377,푸마,Puma,NULL,NULL
3378,엘무드,Lmood,NULL,lmood_official
3379,세터,Satur,NULL,NULL
3380,인사일런스,Insilence,NULL,NULL
3381,에스피오나지,Espionage,NULL,NULL
3382,드로우핏,"Draw FIt",드로우핏우먼,NULL
3383,코스알엑스,COSRX,NULL,NULL
3384,아이오페,IOPE,NULL,NULL
3702,일꼬르소,Ilcorso,NULL,NULL
3703,푸드올로지,Foodology,"톡스올로지, 콜레올로지, 헤이그로우",NULL
3704,209애비뉴,NULL,NULL,NULL
3705,차앤박,CNP,"차앤박,  더마앤서",NULL
3706,메이커스마크,"Maker's Mark",NULL,NULL
3707,시티브리즈,Citybreeze,NULL,NULL
3708,MCM,MCM,NULL,NULL
3709,그라펜,Grafen,NULL,NULL
3710,빌리프,Belif,NULL,NULL
3711,수페,Soofe'e,NULL,NULL
3712,DL이앤씨,NULL,NULL,NULL
3713,CN모터스,"CN Motors",NULL,NULL
3714,라로슈포제,"LA ROCHE-POSAY",NULL,NULL
3715,프로젝터매니아,NULL,NULL,NULL
3716,GRN,GRN,블랙맨,NULL
3717,NH농협생명,NULL,NULL,NULL
3718,시크,Seec,NULL,seecbaby_kor
3719,온호프,Onhope,NULL,NULL
3720,석관동떡볶이,NULL,인생족발,NULL
3721,탬버린즈,TAMBURINS,NULL,NULL
3722,BC카드,BCcard,NULL,NULL
3723,산타월드,Santaworld,NULL,NULL
3724,NE능률,NULL,NULL,NULL
3725,몰디브태닝,"Maldives tanning",NULL,NULL
3726,펫생각,"THINK PETs",NULL,NULL
3727,로가디스,ROGATIS,NULL,NULL
3728,플링,Pling,NULL,NULL
3729,유리아쥬,URIAGE,NULL,NULL
3731,TNGT,TNGT,NULL,NULL
3732,젤리크루,Jellycrew,NULL,NULL
3733,파티온,FATION,NULL,NULL
3734,삐아,BBIA,NULL,NULL
3735,어바웃미,"About Me",NULL,NULL
3736,좋은느낌,NULL,NULL,NULL
3738,이앤씨,NULL,NULL,NULL
3739,오리자조금,NULL,오리덕몰,NULL
3740,에프엠제이,NULL,NULL,NULL
3741,아식스,Asics,NULL,NULL
