app,http_methods,url_path,norm_path,view_ref,view_file,tables_touched,usage,match_type,confidence,frontend_hits,evidence_files
oliveyoung,GET,/oliveyoung/brand-stat/<str:brand_name>,/oliveyoung/brand-stat/:PARAM,OliveYoungBrandStatView,oliveyoung/views.py,brand_logo|instagram_oliveyoung_product_post|oliveyoung_brand|oliveyoung_brand_top_product_count|oliveyoung_product_info|oliveyoung_product_video,CALLED,exact,HIGH,2,src/service/report/product-api.js | src/service/report/product-api.js
oliveyoung,POST,/oliveyoung/brand-recent-product,/oliveyoung/brand-recent-product,OliveYoungBrandRecentProductView,oliveyoung/views.py,brand_logo|instagram_oliveyoung_product_post|oliveyoung_brand|oliveyoung_product_info|oliveyoung_product_video,CALLED,exact,HIGH,2,src/service/report/product-brand-api.js | src/service/report/product-brand-api.js
oliveyoung,POST,/oliveyoung/product-video-graph,/oliveyoung/product-video-graph,OliveYoungProductVideoGraphView,oliveyoung/views.py,brand_logo|instagram_oliveyoung_product_post|oliveyoung_brand|oliveyoung_product_info|oliveyoung_product_video|oliveyoung_trend_m,CALLED,exact,HIGH,2,src/service/report/product-brand-api.js | src/service/report/product-brand-api.js
oliveyoung,GET,/oliveyoung/brand-product-categories/<str:product_id>,/oliveyoung/brand-product-categories/:PARAM,OliveYoungBrandProductCategoriesView,oliveyoung/views.py,oliveyoung_product_info,CALLED,exact,HIGH,2,src/service/report/product-brand-api.js | src/service/report/product-brand-api.js
oliveyoung,POST,/oliveyoung/brand-report-channel,/oliveyoung/brand-report-channel,OliveYoungBrandReportChannelView,oliveyoung/views.py,brand_logo|instagram_oliveyoung_product_post|instagram_user_stat|oliveyoung_brand|oliveyoung_product_video|youtuber_info,CALLED,exact,HIGH,2,src/service/report/product-brand-api.js | src/service/report/product-brand-api.js
oliveyoung,POST,/oliveyoung/brand-report-video,/oliveyoung/brand-report-video,OliveYoungBrandReportVideoView,oliveyoung/views.py,brand_logo|oliveyoung_brand|oliveyoung_product_video,CALLED,exact,HIGH,2,src/service/report/product-brand-api.js | src/service/report/product-brand-api.js
oliveyoung,GET,/oliveyoung/product-recent-video-data/<str:product_id>,/oliveyoung/product-recent-video-data/:PARAM,OliveYoungProductRecentVideoDataView,oliveyoung/views.py,oliveyoung_product_video|oliveyoung_video_data|youtuber_info,UNCALLED,,HIGH,0,
oliveyoung,POST,/oliveyoung/creator-report,/oliveyoung/creator-report,OliveYoungCreatorReportView,oliveyoung/views.py,YT_video_format|oliveyoung_product_video,CALLED,exact,HIGH,2,src/service/report/product-channel-api.js | src/service/report/product-channel-api.js
oliveyoung,POST,/oliveyoung/creator-collaboration-stats,/oliveyoung/creator-collaboration-stats,OliveYoungCreatorCollaborationStatsView,oliveyoung/views.py,oliveyoung_product_video,CALLED,exact,HIGH,2,src/service/report/product-channel-api.js | src/service/report/product-channel-api.js
oliveyoung,POST,/oliveyoung/creator-category-performance,/oliveyoung/creator-category-performance,OliveYoungCreatorCategoryPerformanceView,oliveyoung/views.py,YT_video_format|oliveyoung_product_video,CALLED,exact,HIGH,2,src/service/report/product-channel-api.js | src/service/report/product-channel-api.js
oliveyoung,POST,/oliveyoung/sponsored-products,/oliveyoung/sponsored-products,OliveyoungSponsoredProductView,oliveyoung/views.py,oliveyoung_brand|oliveyoung_product_info|oliveyoung_product_video,CALLED,exact,HIGH,2,src/service/report/product-channel-api.js | src/service/report/product-channel-api.js
oliveyoung,POST,/oliveyoung/sponsored-videos,/oliveyoung/sponsored-videos,OliveyoungSponsoredVideoView,oliveyoung/views.py,brand|oliveyoung_product_video|oliveyoung_video_lists,CALLED,exact,HIGH,2,src/service/report/product-channel-api.js | src/service/report/product-channel-api.js
oliveyoung,POST,/oliveyoung/video-list,/oliveyoung/video-list,OliveYoungVideoListView,oliveyoung/views.py,oliveyoung_product_video|oliveyoung_video_lists,UNCALLED,,HIGH,0,
oliveyoung,POST,/oliveyoung/brand-report-post,/oliveyoung/brand-report-post,OliveYoungBrandReportPostView,oliveyoung/views.py,brand_logo|instagram_oliveyoung_product_post|instagram_user_stat|oliveyoung_brand,CALLED,exact,HIGH,2,src/service/report/product-brand-api.js | src/service/report/product-brand-api.js
oliveyoung,POST,/oliveyoung/product-posts,/oliveyoung/product-posts,OliveYoungProductPostsView,oliveyoung/views.py,instagram_oliveyoung_product_post,CALLED,exact,HIGH,2,src/service/report/product-api.js | src/service/report/product-api.js
oliveyoung,GET,/oliveyoung/product-recent-content-data/<str:product_id>,/oliveyoung/product-recent-content-data/:PARAM,OliveYoungProductRecentContentDataView,oliveyoung/views.py,instagram_oliveyoung_product_post|oliveyoung_product_video|oliveyoung_video_data,CALLED,exact,HIGH,2,src/service/test-olive.js | src/service/test-olive.js
oliveyoung,GET,/oliveyoung/post-report/<str:post_id>,/oliveyoung/post-report/:PARAM,OliveYoungPostReportView,oliveyoung/views.py,instagram_oliveyoung_product_post|oliveyoung_brand|oliveyoung_trend_m,CALLED,exact,HIGH,2,src/service/report/ig-content.js | src/service/report/ig-content.js
oliveyoung,POST,/oliveyoung/test-fill-data,/oliveyoung/test-fill-data,TestFillDataView,oliveyoung/views.py,oliveyoung_product_agg_rank_daily|oliveyoung_product_score|oliveyoung_youtube_product_agg_daily,UNCALLED,,HIGH,0,
oliveyoung,POST,/oliveyoung/test-brand-score,/oliveyoung/test-brand-score,TestBrandScoreView,oliveyoung/views.py,oliveyoung_brand|oliveyoung_brand_score|oliveyoung_product_score,UNCALLED,,HIGH,0,
oliveyoung,POST,/oliveyoung/test-product-rank-score,/oliveyoung/test-product-rank-score,TestProductRankScoreView,oliveyoung/views.py,oliveyoung_product_agg_rank_daily|oliveyoung_product_info|oliveyoung_trend_m_rank,UNCALLED,,HIGH,0,
oliveyoung,POST,/oliveyoung/test,/oliveyoung/test,TestView,oliveyoung/views.py,oliveyoung_brand_score|oliveyoung_product_agg_rank_daily|oliveyoung_product_info|oliveyoung_youtube_product_agg_daily,UNCALLED,,HIGH,0,
partner,GET,/partner/is-partner,/partner/is-partner,IsPartnerView,partner/views.py,ugwanggi_partners|users_ugwanggi,CALLED,exact,HIGH,2,src/service/partner.js | src/service/partner.js
partner,GET,/partner/is-ig-partner,/partner/is-ig-partner,IsIgPartnerView,partner/views.py,ugwanggi_partners|users_ugwanggi,CALLED,exact,HIGH,2,src/service/ig-partner/ig-partner.js | src/service/ig-partner/ig-partner.js
partner,DELETE|POST,/partner/member,/partner/member,PartnerMemberView,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_subscription|users_ugwanggi,CALLED,exact,HIGH,4,src/service/partner/member.js | src/service/partner/member.js | src/service/partner/member.js
partner,POST,/partner/member-list,/partner/member-list,PartnerMemberListView,partner/views.py,users_ugwanggi,CALLED,exact,HIGH,2,src/service/partner/member.js | src/service/partner/member.js
partner,DELETE|POST,/partner/member/<str:partner_id>,/partner/member/:PARAM,PartnerMemberView,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_subscription|users_ugwanggi,CALLED,prefix,MED,4,src/service/partner/member.js | src/service/partner/member.js | src/service/partner/member.js
partner,DELETE|POST|PUT,/partner/team,/partner/team,TeamView,partner/views.py,ugwanggi_linked_user|ugwanggi_partner_team|users_ugwanggi,UNCALLED,,HIGH,0,
partner,GET,/partner/team-list,/partner/team-list,TeamListView,partner/views.py,ugwanggi_partner_team|users_ugwanggi,CALLED,exact,HIGH,2,src/service/partner.js | src/service/partner.js
partner,DELETE|POST,/partner/team-member/<int:partner_team_id>,/partner/team-member/:PARAM,TeamMemberView,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|users_ugwanggi,UNCALLED,,HIGH,0,
partner,DELETE|POST,/partner/team-member,/partner/team-member,TeamMemberView,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|users_ugwanggi,UNCALLED,,HIGH,0,
partner,PUT,/partner/assign-to-team,/partner/assign-to-team,AssignToTeamView,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|users_ugwanggi,CALLED,exact,HIGH,2,src/service/subscription.js | src/service/subscription.js
partner,GET,/partner/non-assigned-member,/partner/non-assigned-member,NonAssignedMemberView,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|users_ugwanggi,UNCALLED,,HIGH,0,
partner,DELETE|GET|POST|PUT,/partner/creator-bookmark-folder,/partner/creator-bookmark-folder,PartnerCreatorBookmarkFolderView,partner/views.py,ugwanggi_partner_creator_bookmark_folder|ugwanggi_partner_team|ugwanggi_partner_team_link|users_ugwanggi,CALLED,exact,HIGH,8,src/service/partner/folder-api.js | src/service/partner/folder-api.js | src/service/partner/folder-api.js
partner,DELETE|POST|PUT,/partner/creator-bookmark,/partner/creator-bookmark,PartnerCreatorBookmarkView,partner/views.py,ugwanggi_partner_creator_bookmark|ugwanggi_partner_creator_bookmark_folder|ugwanggi_partner_team_link|users_ugwanggi|youtuber_info,CALLED,exact,HIGH,6,src/service/partner/folder-api.js | src/service/partner/folder-api.js | src/service/partner/folder-api.js
partner,POST,/partner/search-creator-bookmark,/partner/search-creator-bookmark,PartnerSearchCreatorBookmarkView,partner/views.py,ugwanggi_partner_creator_bookmark|users_ugwanggi,CALLED,exact,HIGH,4,src/service/partner/folder-api.js | src/service/partner/folder-api.js | src/service/partner/folder-api.js
partner,GET,/partner/has-to-chose-team,/partner/has-to-chose-team,HasToChoseTeamView,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|users_ugwanggi,CALLED,exact,HIGH,2,src/service/partner.js | src/service/partner.js
partner,POST,/partner/join-team,/partner/join-team,JoinTeamView,partner/views.py,ugwanggi_partner_team|users_ugwanggi,CALLED,exact,HIGH,2,src/service/partner.js | src/service/partner.js
partner,GET,/partner/position-list,/partner/position-list,PositionListView,partner/views.py,users_ugwanggi,UNCALLED,,HIGH,0,
partner,DELETE|GET|POST|PUT,/partner/datalab,/partner/datalab,PartnerDatalabView,partner/views.py,ugwanggi_partner_datalab|ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_partners|users_ugwanggi|youtuber_info,CALLED,exact,HIGH,4,src/service/partner/datalab-api.js | src/service/partner/datalab-api.js | src/service/partner/datalab-api.js
partner,DELETE|GET|POST|PUT,/partner/datalab-message/<int:datalab_id>,/partner/datalab-message/:PARAM,PartnerDatalabMessageView,partner/views.py,ugwanggi_partner_datalab|ugwanggi_partner_datalab_file|ugwanggi_partner_datalab_message|ugwanggi_partner_team|ugwanggi_partner_team_link|users_ugwanggi,CALLED,exact,HIGH,2,src/service/partner/datalab-api.js | src/service/partner/datalab-api.js
partner,DELETE|GET|POST|PUT,/partner/datalab-message,/partner/datalab-message,PartnerDatalabMessageView,partner/views.py,ugwanggi_partner_datalab|ugwanggi_partner_datalab_file|ugwanggi_partner_datalab_message|ugwanggi_partner_team|ugwanggi_partner_team_link|users_ugwanggi,CALLED,exact,HIGH,2,src/service/partner/datalab-api.js | src/service/partner/datalab-api.js
partner,POST,/partner/datalab-file-search,/partner/datalab-file-search,PartnerDatalabFileSearchView,partner/views.py,ugwanggi_partner_datalab|ugwanggi_partner_datalab_file|ugwanggi_partner_team|ugwanggi_partner_team_link|users_ugwanggi,CALLED,exact,HIGH,2,src/service/partner/datalab-api.js | src/service/partner/datalab-api.js
partner,DELETE|GET|POST|PUT,/partner/creator-listup-filters,/partner/creator-listup-filters,CreatorListupFilterView,partner/views.py,ugwanggi_creator_listup_filter|ugwanggi_partner_team|ugwanggi_partner_team_link|users_ugwanggi,CALLED,exact,HIGH,8,src/service/creator-listup.js | src/service/creator-listup.js | src/service/creator-listup.js
partner,GET,/partner/creator-listup-public-filters,/partner/creator-listup-public-filters,CreatorListupPublicFilterView,partner/views.py,ugwanggi_creator_listup_filter,CALLED,exact,HIGH,2,src/service/partner/creator-listup-api.js | src/service/partner/creator-listup-api.js
partner,GET,/partner/get-creator-listup-filters/<int:creator_listup_filter_id>,/partner/get-creator-listup-filters/:PARAM,GetCreatorListupFilterView,partner/views.py,ugwanggi_creator_listup_filter|ugwanggi_partner_team|ugwanggi_partner_team_link|users_ugwanggi,UNCALLED,,HIGH,0,
partner,GET,/partner/datalab-left,/partner/datalab-left,DatalabLeftView,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|users_ugwanggi,CALLED,exact,HIGH,2,src/service/partner/datalab-api.js | src/service/partner/datalab-api.js
partner,POST,/partner/creator-bookmark-folder-videos-list,/partner/creator-bookmark-folder-videos-list,CreatorBookmarkFolderVideosListView,partner/views.py,brand|brand_logo|ugwanggi_partner_creator_bookmark|users_ugwanggi,CALLED,exact,HIGH,2,src/service/partner/folder-api.js | src/service/partner/folder-api.js
partner,POST,/partner/creator-bookmark-folder-brand-ranking,/partner/creator-bookmark-folder-brand-ranking,CreatorBookmarkFolderBrandRankingView,partner/views.py,brand|brand_logo|ugwanggi_partner_creator_bookmark|users_ugwanggi,CALLED,exact,HIGH,2,src/service/partner/folder-api.js | src/service/partner/folder-api.js
partner,POST,/partner/creator-bookmark-folder-stat,/partner/creator-bookmark-folder-stat,CreatorBookmarkFolderStatView,partner/views.py,brand|brand_logo|ugwanggi_partner_creator_bookmark|users_ugwanggi|youtuber_info,CALLED,exact,HIGH,2,src/service/partner/folder-api.js | src/service/partner/folder-api.js
partner,POST,/partner/creator-list-from-brand,/partner/creator-list-from-brand,CreatorListFromBrandView,partner/views.py,brand|ugwanggi_partner_creator_bookmark|users_ugwanggi|youtuber_info,CALLED,exact,HIGH,2,src/service/partner/folder-api.js | src/service/partner/folder-api.js
partner,DELETE|POST|PUT,/partner/tracked-ads,/partner/tracked-ads,TrackedAdView,partner/views.py,YT_video_lists|YT_video_view_trend|brand_logo|ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_tracked_ad|ugwanggi_tracked_ad_folder|ugwanggi_tracked_ad_stat|users_ugwanggi,CALLED,exact,HIGH,6,src/service/partner/comment-api.js | src/service/partner/comment-api.js | src/service/partner/comment-api.js
partner,POST,/partner/tracked-ads-list,/partner/tracked-ads-list,TrackedAdListView,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|users_ugwanggi,CALLED,exact,HIGH,2,src/service/partner/comment-api.js | src/service/partner/comment-api.js
partner,DELETE|GET|POST,/partner/tags,/partner/tags,PartnerTeamTagView,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_partner_team_tag|users_ugwanggi,CALLED,exact,HIGH,6,src/service/partner/comment-api.js | src/service/partner/comment-api.js | src/service/partner/comment-api.js
partner,GET,/partner/tracked-ads-brand-list/<int:tracked_ad_folder_id>,/partner/tracked-ads-brand-list/:PARAM,PartnerTrackedAdBrandListView,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_tracked_ad|users_ugwanggi,CALLED,exact,HIGH,2,src/service/partner/comment-api.js | src/service/partner/comment-api.js
partner,GET,/partner/tracked-ads-product-list/<int:tracked_ad_folder_id>,/partner/tracked-ads-product-list/:PARAM,PartnerTrackedAdProductListView,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_tracked_ad|users_ugwanggi,CALLED,exact,HIGH,2,src/service/partner/comment-api.js | src/service/partner/comment-api.js
partner,GET,/partner/tracked-ad-evolution/<int:tracked_ad_id>,/partner/tracked-ad-evolution/:PARAM,TrackedAdEvolutionView,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_tracked_ad|ugwanggi_tracked_ad_stat|users_ugwanggi,CALLED,exact,HIGH,2,src/service/partner/comment-api.js | src/service/partner/comment-api.js
partner,POST,/partner/tracked-ad-comments,/partner/tracked-ad-comments,TrackedAdCommentsView,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_tracked_ad|users_ugwanggi,CALLED,exact,HIGH,2,src/service/partner/comment-api.js | src/service/partner/comment-api.js
partner,DELETE|GET|POST|PUT,/partner/tracked-ad-folder,/partner/tracked-ad-folder,TrackedAdFolderView,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_tracked_ad|ugwanggi_tracked_ad_folder|users_ugwanggi,CALLED,exact,HIGH,8,src/service/partner/comment-api.js | src/service/partner/comment-api.js | src/service/partner/comment-api.js
partner,GET,/partner/tracked-ad-folder-stat/<int:tracked_ad_folder_id>,/partner/tracked-ad-folder-stat/:PARAM,TrackedAdFolderStatView,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_tracked_ad_folder|users_ugwanggi,CALLED,exact,HIGH,2,src/service/partner/comment-api.js | src/service/partner/comment-api.js
partner,GET,/partner/tracked-ad-folder-stat-evolution/<int:tracked_ad_folder_id>,/partner/tracked-ad-folder-stat-evolution/:PARAM,TrackedAdFolderStatEvolutionView,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_tracked_ad_folder|ugwanggi_tracked_ad_folder_stat|users_ugwanggi,CALLED,exact,HIGH,2,src/service/partner/comment-api.js | src/service/partner/comment-api.js
partner,DELETE|GET|POST,/partner/public-tracked-ad-folder/<int:tracked_ad_folder_id>,/partner/public-tracked-ad-folder/:PARAM,PublicTrackedAdFolderView,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_public_tracked_ad_folder|ugwanggi_tracked_ad_folder|users_ugwanggi,UNCALLED,,HIGH,0,
partner,DELETE|GET|POST,/partner/public-tracked-ad-folder,/partner/public-tracked-ad-folder,PublicTrackedAdFolderView,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_public_tracked_ad_folder|ugwanggi_tracked_ad_folder|users_ugwanggi,UNCALLED,,HIGH,0,
partner,POST,/partner/public-tracked-ads-list,/partner/public-tracked-ads-list,PublicTrackedAdListView,partner/views.py,ugwanggi_public_tracked_ad_folder,UNCALLED,,HIGH,0,
partner,GET,/partner/public-tracked-ads-brand-list/<str:public_tracked_ad_folder_id>,/partner/public-tracked-ads-brand-list/:PARAM,PublicPartnerTrackedAdBrandListView,partner/views.py,ugwanggi_public_tracked_ad_folder|ugwanggi_tracked_ad,UNCALLED,,HIGH,0,
partner,GET,/partner/public-tracked-ads-product-list/<str:public_tracked_ad_folder_id>,/partner/public-tracked-ads-product-list/:PARAM,PublicPartnerTrackedAdProductListView,partner/views.py,ugwanggi_public_tracked_ad_folder|ugwanggi_tracked_ad,UNCALLED,,HIGH,0,
partner,GET,/partner/public-tracked-ad-evolution/<str:public_tracked_ad_folder_id>/<int:tracked_ad_id>,/partner/public-tracked-ad-evolution/:PARAM/:PARAM,PublicTrackedAdEvolutionView,partner/views.py,ugwanggi_public_tracked_ad_folder|ugwanggi_tracked_ad|ugwanggi_tracked_ad_stat,UNCALLED,,HIGH,0,
partner,POST,/partner/public-tracked-ad-comments,/partner/public-tracked-ad-comments,PublicTrackedAdCommentsView,partner/views.py,ugwanggi_public_tracked_ad_folder|ugwanggi_tracked_ad,UNCALLED,,HIGH,0,
partner,GET,/partner/public-tracked-ad-folder-stat/<str:public_tracked_ad_folder_id>,/partner/public-tracked-ad-folder-stat/:PARAM,PublicTrackedAdFolderStatView,partner/views.py,ugwanggi_public_tracked_ad_folder,UNCALLED,,HIGH,0,
partner,GET,/partner/public-tracked-ad-folder-stat-evolution/<str:public_tracked_ad_folder_id>,/partner/public-tracked-ad-folder-stat-evolution/:PARAM,PublicTrackedAdFolderStatEvolutionView,partner/views.py,ugwanggi_public_tracked_ad_folder|ugwanggi_tracked_ad_folder_stat,UNCALLED,,HIGH,0,
partner,GET,/partner/tags/<str:public_tracked_ad_folder_id>,/partner/tags/:PARAM,PublicPartnerTeamTagView,partner/views.py,ugwanggi_partner_team_tag|ugwanggi_public_tracked_ad_folder|ugwanggi_tracked_ad,CALLED,prefix,MED,6,src/service/partner/comment-api.js | src/service/partner/comment-api.js | src/service/partner/comment-api.js
partner,POST,/partner/tracked-ad-folder-search-comment,/partner/tracked-ad-folder-search-comment,TrackedAdFolderSearchCommentView,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_tracked_ad|ugwanggi_tracked_ad_comment|ugwanggi_tracked_ad_folder|users_ugwanggi,CALLED,exact,HIGH,2,src/service/partner/comment-api.js | src/service/partner/comment-api.js
partner,DELETE|GET|POST,/partner/tracked-ad-folder-keywords/<int:tracked_ad_folder_id>,/partner/tracked-ad-folder-keywords/:PARAM,TrackedAdFolderKeywordView,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_tracked_ad_folder|ugwanggi_tracked_ad_folder_keyword|users_ugwanggi,CALLED,exact,HIGH,2,src/service/partner/comment-api.js | src/service/partner/comment-api.js
partner,DELETE|GET|POST,/partner/tracked-ad-folder-keywords,/partner/tracked-ad-folder-keywords,TrackedAdFolderKeywordView,partner/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_tracked_ad_folder|ugwanggi_tracked_ad_folder_keyword|users_ugwanggi,CALLED,exact,HIGH,4,src/service/partner/comment-api.js | src/service/partner/comment-api.js | src/service/partner/comment-api.js
partner,GET,/partner/global-tracked-ad-folder-stat,/partner/global-tracked-ad-folder-stat,GlobalTrackedAdFolderStatView,partner/views.py,ugwanggi_partner_team_link|ugwanggi_tracked_ad|ugwanggi_tracked_ad_folder|users_ugwanggi,CALLED,exact,HIGH,2,src/service/partner/comment-api.js | src/service/partner/comment-api.js
partner,DELETE|GET|POST,/partner/partner-team-brand,/partner/partner-team-brand,PartnerTeamBrandView,partner/views.py,ugwanggi_partner_team_brand|ugwanggi_partner_team_link|users_ugwanggi,CALLED,exact,HIGH,6,src/service/partner/comment-api.js | src/service/partner/comment-api.js | src/service/partner/comment-api.js
partner,POST,/partner/global-tracked-ad-by-brand,/partner/global-tracked-ad-by-brand,GlobalTrackedAdByBrandView,partner/views.py,brand|brand_logo|ugwanggi_partner_team_link|ugwanggi_tracked_ad|users_ugwanggi,CALLED,exact,HIGH,2,src/service/partner/comment-api.js | src/service/partner/comment-api.js
partner,GET,/partner/global-tracked-ad-top-channel,/partner/global-tracked-ad-top-channel,GlobalTrackedAdTopChannelView,partner/views.py,ugwanggi_partner_team_link|ugwanggi_tracked_ad|ugwanggi_tracked_ad_folder|users_ugwanggi,CALLED,exact,HIGH,2,src/service/partner/comment-api.js | src/service/partner/comment-api.js
partner,POST,/partner/tracked-ad-ai-add,/partner/tracked-ad-ai-add,TrackedAdAIAddView,partner/views.py,YT_video_lists|YT_video_lists_detail|brand_logo|ugwanggi_partner_team_link|ugwanggi_tracked_ad|ugwanggi_tracked_ad_folder|users_ugwanggi,CALLED,exact,HIGH,2,src/service/partner/comment-api.js | src/service/partner/comment-api.js
partner,GET,/partner/test,/partner/test,TestView,partner/views.py,ugwanggi_tracked_ad,UNCALLED,,HIGH,0,
partner_admin,GET,/partner_admin/tracked-ads-brand-list/<int:tracked_ad_folder_id>,/partner_admin/tracked-ads-brand-list/:PARAM,PartnerAdminTrackedAdBrandListView,partner_admin/views.py,ugwanggi_tracked_ad|users_ugwanggi,UNCALLED,,HIGH,0,
partner_admin,GET,/partner_admin/tracked-ads-product-list/<int:tracked_ad_folder_id>,/partner_admin/tracked-ads-product-list/:PARAM,PartnerAdminTrackedAdProductListView,partner_admin/views.py,ugwanggi_tracked_ad|users_ugwanggi,UNCALLED,,HIGH,0,
partner_admin,GET,/partner_admin/tracked-ad-evolution/<int:tracked_ad_id>,/partner_admin/tracked-ad-evolution/:PARAM,AdminTrackedAdEvolutionView,partner_admin/views.py,ugwanggi_tracked_ad|ugwanggi_tracked_ad_stat|users_ugwanggi,UNCALLED,,HIGH,0,
partner_admin,POST,/partner_admin/tracked-ad-comments,/partner_admin/tracked-ad-comments,AdminTrackedAdCommentsView,partner_admin/views.py,ugwanggi_tracked_ad|ugwanggi_tracked_ad_comment|users_ugwanggi,UNCALLED,,HIGH,0,
partner_admin,DELETE|GET|POST|PUT,/partner_admin/tracked-ad-folder,/partner_admin/tracked-ad-folder,AdminTrackedAdFolderView,partner_admin/views.py,ugwanggi_partner_team|ugwanggi_partner_team_link|ugwanggi_tracked_ad|ugwanggi_tracked_ad_folder|users_ugwanggi,UNCALLED,,HIGH,0,
partner_admin,GET,/partner_admin/tracked-ad-folder-stat/<int:tracked_ad_folder_id>,/partner_admin/tracked-ad-folder-stat/:PARAM,AdminTrackedAdFolderStatView,partner_admin/views.py,ugwanggi_tracked_ad|ugwanggi_tracked_ad_folder|ugwanggi_tracked_ad_folder_stat|users_ugwanggi,UNCALLED,,HIGH,0,
partner_admin,GET,/partner_admin/tracked-ad-folder-stat-evolution/<int:tracked_ad_folder_id>,/partner_admin/tracked-ad-folder-stat-evolution/:PARAM,AdminTrackedAdFolderStatEvolutionView,partner_admin/views.py,ugwanggi_tracked_ad_folder|ugwanggi_tracked_ad_folder_stat|users_ugwanggi,UNCALLED,,HIGH,0,
partner_instagram,DELETE|GET|POST|PUT,/partner-instagram/creator-bookmark-folder,/partner-instagram/creator-bookmark-folder,PartnerInstagramCreatorBookmarkFolderView,partner_instagram/views.py,ingwanggi_partner_creator_bookmark|ingwanggi_partner_creator_bookmark_folder|ugwanggi_partner_team|ugwanggi_partner_team_link|users_ugwanggi,CALLED,exact,HIGH,8,src/service/ig-partner/ig-creator-db.js | src/service/ig-partner/ig-creator-db.js | src/service/ig-partner/ig-creator-db.js
partner_instagram,DELETE|POST|PUT,/partner-instagram/creator-bookmark,/partner-instagram/creator-bookmark,PartnerInstagramCreatorBookmarkView,partner_instagram/views.py,ingwanggi_partner_creator_bookmark|ingwanggi_partner_creator_bookmark_folder|instagram_user|ugwanggi_partner_team_link|users_ugwanggi,CALLED,exact,HIGH,6,src/service/ig-partner/ig-creator-db.js | src/service/ig-partner/ig-creator-db.js | src/service/ig-partner/ig-creator-db.js
partner_instagram,POST,/partner-instagram/search-creator-bookmark,/partner-instagram/search-creator-bookmark,PartnerInstagramSearchCreatorBookmarkView,partner_instagram/views.py,ingwanggi_partner_creator_bookmark|ingwanggi_partner_creator_bookmark_folder|ugwanggi_partner_team_link|users_ugwanggi,CALLED,exact,HIGH,2,src/service/ig-partner/ig-creator-db.js | src/service/ig-partner/ig-creator-db.js
preview,GET,/preview/express-ad-slot,/preview/express-ad-slot,ExpressAdSLotPreviewView,preview/views.py,,CALLED,exact,HIGH,2,src/service/home.js | src/service/home.js
preview,GET,/preview/brand-rank,/preview/brand-rank,BrandRankView,preview/views.py,brand|brand_logo,CALLED,exact,HIGH,2,src/service/home.js | src/service/home.js
preview,GET,/preview/channel-rank,/preview/channel-rank,ChannelRankView,preview/views.py,YT_ugwanggi_rising_star|youtuber_info,CALLED,exact,HIGH,2,src/service/home.js | src/service/home.js
preview,POST,/preview/sponsored-videos,/preview/sponsored-videos,SponsoredVideosView,preview/views.py,YT_video_content_class_track|brand|brand_logo,CALLED,exact,HIGH,2,src/service/home.js | src/service/home.js
preview,GET,/preview/sponsored-videos-categories,/preview/sponsored-videos-categories,SponsoredVideosCategoriesView,preview/views.py,,UNCALLED,,HIGH,0,
preview,POST,/preview/bumper-videos,/preview/bumper-videos,BumperVideosView,preview/views.py,YT_bumper_ad|brand_logo,CALLED,exact,HIGH,2,src/service/home.js | src/service/home.js
preview,GET,/preview/bumper-videos-categories,/preview/bumper-videos-categories,BumperVideosCategoriesView,preview/views.py,YT_bumper_ad|brand_logo,CALLED,exact,HIGH,2,src/service/home.js | src/service/home.js
search,POST,/search/videos,/search/videos,SearchVideosViews,search/views.py,YT_video_lists,UNCALLED,,HIGH,0,
search,POST,/search/videos/keywords,/search/videos/keywords,SearchVideosKeywordsViews,search/views.py,,UNCALLED,,HIGH,0,
search,POST,/search/channels,/search/channels,SearchChannelsViews,search/views.py,,CALLED,prefix,MED,8,src/service/admin-api.js | src/service/admin-api.js | src/service/search.js
