app,http_methods,url_path,view_ref,view_kind,view_file,tables_touched,table_count
youtube,GET,/youtube/channel-highlight/<str:channel_id>,YoutuberHighlightView,CBV,youtube/views.py,youtuber_category_class|youtuber_info,2
youtube,POST,/youtube/videos-report,VideosReportViews,CBV,youtube/views.py,YT_video_lists|brand_logo,2
youtube,GET,/youtube/video-report/<str:video_id>,VideoReportView,CBV,youtube/views.py,YT_video_lists|brand_logo|youtuber_info,3
youtube,GET|POST,/youtube/report-history,ReportHistoryViews,CBV,youtube/views.py,YT_video_lists|brand_logo|ugwanggi_report_history|users_ugwanggi|youtuber_info,5
youtube,POST,/youtube/top-channel-video,TopChannelVideoView,CBV,youtube/views.py,YT_video_lists,1
youtube,POST,/youtube/similar-channel,SimilarChannelView,CBV,youtube/views.py,youtuber_info,1
youtube,POST,/youtube/creator-average-stat,CreatorAverageStatView,CBV,youtube/views.py,YT_video_lists,1
youtube,GET,/youtube/creator-biggest-supporter/<str:channel_id>,CreatorBiggestSupporterView,CBV,youtube/views.py,brand|brand_logo,2
youtube,GET,/youtube/related-keywords/<str:keyword>,RelatedKeywordsView,CBV,youtube/views.py,ugwanggi_related_keywords|ugwanggi_server_used,2
youtube,DELETE|GET|POST|PUT,/youtube/creator-list,CreatorListView,CBV,youtube/views.py,ugwanggi_creator_camp_list|ugwanggi_creator_listup|ugwanggi_linked_user|users_ugwanggi,4
youtube,POST,/youtube/creator-list-result,CreatorListResultView,CBV,youtube/views.py,ugwanggi_creator_camp_list|ugwanggi_creator_listup|ugwanggi_linked_user|users_ugwanggi|youtuber_info|youtuber_stats,6
youtube,POST,/youtube/creator-list-run,CreatorListRunView,CBV,youtube/views.py,ugwanggi_creator_camp_list|users_ugwanggi,2
youtube,GET,/youtube/creator-demography/<str:channel_id>,CreatorDemographyView,CBV,youtube/views.py,demography,1
youtube,PUT,/youtube/check-demography,CheckDemographyView,CBV,youtube/views.py,demography,1
youtube,POST,/youtube/partner-creator-list-up,CreatorListUpView,CBV,youtube/views.py,brand|brand_logo|ugwanggi_user_creator_db_request|users_ugwanggi|youtuber_info,5
youtube,GET,/youtube/get-yt-comments,GetYTCommentsView,CBV,youtube/views.py,,0
youtube,POST,/youtube/minimum-value-filter,MinimumValueFilterView,CBV,youtube/views.py,youtuber_stats,1
youtube,POST,/youtube/last-10-videos-data,Last10VideosDataView,CBV,youtube/views.py,YT_video_format|YT_video_lists,2
youtube,GET,/youtube/last-8-videos/<str:channel_id>,Last8VideosView,CBV,youtube/views.py,YT_video_lists,1
youtube,DELETE|POST,/youtube/save-youtuber,SaveYoutuberView,CBV,youtube/views.py,saved_youtuber_brand_folders|ugwanggi_youtuber_saved|users_ugwanggi,3
youtube,POST,/youtube/saved-youtuber-list,SavedYoutuberListView,CBV,youtube/views.py,saved_youtuber_brand_folders|ugwanggi_youtuber_saved|users_ugwanggi,3
youtube,POST,/youtube/ask-channel-demography-data,AskChannelDemographyDataView,CBV,youtube/views.py,demography|ugwanggi_channel_demography_info_access|ugwanggi_linked_user|ugwanggi_partners|users_ugwanggi,5
youtube,GET,/youtube/channel-demography-data/<str:channel_id>,ChannelDemographyDataView,CBV,youtube/views.py,demography|users_ugwanggi,2
youtube,GET,/youtube/can-access-channel-demography-data/<str:channel_id>,CanAccessChannelDemographyDataView,CBV,youtube/views.py,users_ugwanggi,1
youtube,GET,/youtube/channel-cost/<str:channel_id>,ChannelCostView,CBV,youtube/views.py,youtuber_info|youtuber_stats,2
youtube,POST,/youtube/calculate-roi,CalculateROIView,CBV,youtube/views.py,,0
youtube,GET,/youtube/top-channel-by-brand/<str:brand_name>,TopChannelByBrandView,CBV,youtube/views.py,youtuber_info,1
youtube,GET,/youtube/top-trending-channel-long-video,TopTrendingChannelLongVideoView,CBV,youtube/views.py,YT_ugwanggi_video_trending|youtuber_info,2
youtube,GET,/youtube/top-trending-channel-short-video,TopTrendingChannelShortVideoView,CBV,youtube/views.py,YT_ugwanggi_video_trending|youtuber_info,2
youtube,GET,/youtube/top-trending-brand-short-video,TopTrendingBrandShortVideoView,CBV,youtube/views.py,YT_ugwanggi_video_trending|brand|brand_logo,3
youtube,GET,/youtube/top-trending-brand-long-video,TopTrendingBrandLongVideoView,CBV,youtube/views.py,YT_ugwanggi_video_trending|brand|brand_logo,3
youtube,GET,/youtube/top-trending-categories,TopTrendingCategorieView,CBV,youtube/views.py,YT_ugwanggi_video_trending,1
youtube,DELETE|GET|POST|PUT,/youtube/folders,SavedFolderView,CBV,youtube/views.py,saved_youtuber_brand_folders|ugwanggi_brand_saved|ugwanggi_ig_creator_saved|ugwanggi_youtuber_saved|users_ugwanggi,5
youtube,DELETE|GET|POST|PUT,/youtube/folders/<int:folder_id>,SavedFolderView,CBV,youtube/views.py,saved_youtuber_brand_folders|ugwanggi_brand_saved|ugwanggi_ig_creator_saved|ugwanggi_youtuber_saved|users_ugwanggi,5
youtube,GET,/youtube/folder-info/<int:folder_id>,FolderInfoeView,CBV,youtube/views.py,saved_youtuber_brand_folders,1
youtube,POST,/youtube/creator-list-filter-ai-chat,CreatorListupFilterAIchatView,CBV,youtube/views.py,users_ugwanggi,1
youtube,GET,/youtube/creator-list-filter-ai-check,AIConnectionCheckView,CBV,youtube/views.py,,0
youtube,POST,/youtube/creator-list-filter-ai-chat-save,CreatorListupFilterAIchatSaveView,CBV,youtube/views.py,ugwanggi_creator_listup_ai_chat|users_ugwanggi,2
youtube,POST,/youtube/sponsored-brands,SponsoredBrandView,CBV,youtube/views.py,brand|brand_logo,2
youtube,POST,/youtube/sponsored-videos,SponsoredVideoView,CBV,youtube/views.py,brand|brand_logo,2
youtube,GET,/youtube/channel-thumbnail/<str:channel_id>,ChannelThumbnailView,CBV,youtube/views.py,youtuber_info,1
youtube,POST,/youtube/fill-empty-date-demography-access,FillEmptyDateDemographyAccessView,CBV,youtube/views.py,ugwanggi_channel_demography_info_access,1
youtube_shopping,POST,/youtube-shopping/product-list,ProductListView,CBV,youtube_shopping/views.py,YT_product_video,1
youtube_shopping,POST,/youtube-shopping/product-video-rank,ProductVideoRankView,CBV,youtube_shopping/views.py,YT_product_video,1
youtube_shopping,POST,/youtube-shopping/product-video,ProductVideoView,CBV,youtube_shopping/views.py,YT_product_video,1
youtube_shopping,GET,/youtube-shopping/product-info/<str:product_id>,ProductInfoView,CBV,youtube_shopping/views.py,YT_product_info|YT_product_video,2
youtube_shopping,GET,/youtube-shopping/product-stat/<str:product_id>,ProductStatView,CBV,youtube_shopping/views.py,YT_product_video,1
youtube_shopping,POST,/youtube-shopping/product-comparison,ProductComparisonView,CBV,youtube_shopping/views.py,YT_product_info|YT_product_video,2
youtube_shopping,POST,/youtube-shopping/product-channel,ProductChannelView,CBV,youtube_shopping/views.py,YT_product_video,1
youtube_shopping,GET,/youtube-shopping/product-by-keyword/<str:keyword>,ProductByKeywordView,CBV,youtube_shopping/views.py,YT_product_info,1
youtube_shopping,POST,/youtube-shopping/product-video-report,ProductVideoReportView,CBV,youtube_shopping/views.py,YT_product_video,1
youtube_shopping,POST,/youtube-shopping/product-video-search,ProductVideoSearchView,CBV,youtube_shopping/views.py,YT_product_info|YT_product_video,2
youtube_shopping,POST,/youtube-shopping/top-product-video,TopProductVideoView,CBV,youtube_shopping/views.py,YT_shopping_top_product_video,1
youtube_shopping,POST,/youtube-shopping/top-product,TopProductView,CBV,youtube_shopping/views.py,YT_shopping_top_product,1
youtube_shopping,GET,/youtube-shopping/product-by-video-id/<str:video_id>,ProductByVideoIdView,CBV,youtube_shopping/views.py,YT_product_video,1
